,State,State_Name,District,District_Name,Sector,fractile,tot_exp,hh_sizeF,mpce
4374,9,Uttar Pradesh,67,Sant Ravidas Nagar (Bhadohi),2,70-80,94065280.73,22669.94,4149
4375,9,Uttar Pradesh,67,Sant Ravidas Nagar (Bhadohi),2,80-90,106542965.1,23202.13,4592
4376,9,Uttar Pradesh,67,Sant Ravidas Nagar (Bhadohi),2,90-95,57476063.24,11412.74,5036
4377,9,Uttar Pradesh,67,Sant Ravidas Nagar (Bhadohi),2,95-100,73812216.79,12029.18,6136
4378,9,Uttar Pradesh,68,Mirzapur,1,0-5,153296855,100196.51,1530
4379,9,Uttar Pradesh,68,Mirzapur,1,Oct-20,410935823.3,202141.44,2033
4380,9,Uttar Pradesh,68,Mirzapur,1,20-30,470372849.6,202737.52,2320
4381,9,Uttar Pradesh,68,Mirzapur,1,30-40,507826147,202229.09,2511
4382,9,Uttar Pradesh,68,Mirzapur,1,40-50,543893256.4,197809.4,2750
4383,9,Uttar Pradesh,68,Mirzapur,1,05-Oct,169054730.3,98813.25,1711
4384,9,Uttar Pradesh,68,Mirzapur,1,50-60,613821932.1,210983.81,2909
4385,9,Uttar Pradesh,68,Mirzapur,1,60-70,629820927.1,203524.75,3095
4386,9,Uttar Pradesh,68,Mirzapur,1,70-80,680267642.7,200320.66,3396
4387,9,Uttar Pradesh,68,Mirzapur,1,80-90,750422521.3,197681.44,3796
4388,9,Uttar Pradesh,68,Mirzapur,1,90-95,472790205.4,107587.51,4394
4389,9,Uttar Pradesh,68,Mirzapur,1,95-100,563404434.3,103112.18,5464
4390,9,Uttar Pradesh,68,Mirzapur,2,0-5,24534372.83,9690.8,2532
4391,9,Uttar Pradesh,68,Mirzapur,2,Oct-20,63296815.35,23821.8,2657
4392,9,Uttar Pradesh,68,Mirzapur,2,20-30,65045014.65,21762.53,2989
4393,9,Uttar Pradesh,68,Mirzapur,2,30-40,63248673.6,19392.52,3261
4394,9,Uttar Pradesh,68,Mirzapur,2,40-50,74374614.5,21703.3,3427
4395,9,Uttar Pradesh,68,Mirzapur,2,05-Oct,17244928.42,6783.56,2542
4396,9,Uttar Pradesh,68,Mirzapur,2,50-60,84683680.29,22363.47,3787
4397,9,Uttar Pradesh,68,Mirzapur,2,60-70,94763955.09,21558.64,4396
4398,9,Uttar Pradesh,68,Mirzapur,2,70-80,101682591.7,20662.66,4921
4399,9,Uttar Pradesh,68,Mirzapur,2,80-90,118626701.9,21055.32,5634
4400,9,Uttar Pradesh,68,Mirzapur,2,90-95,56067113.95,8750.03,6408
4401,9,Uttar Pradesh,68,Mirzapur,2,95-100,94296712.83,12963.3,7274
4402,9,Uttar Pradesh,69,Sonbhadra,1,0-5,110312518.9,66106.5,1669
4403,9,Uttar Pradesh,69,Sonbhadra,1,Oct-20,336550430.2,163908.06,2053
4404,9,Uttar Pradesh,69,Sonbhadra,1,20-30,366083954.4,161661.13,2265
4405,9,Uttar Pradesh,69,Sonbhadra,1,30-40,421974603.1,169079.01,2496
4406,9,Uttar Pradesh,69,Sonbhadra,1,40-50,448758238.3,164760.55,2724
4407,9,Uttar Pradesh,69,Sonbhadra,1,05-Oct,174551512.4,93626.58,1864
4408,9,Uttar Pradesh,69,Sonbhadra,1,50-60,485993005.4,163735.89,2968
4409,9,Uttar Pradesh,69,Sonbhadra,1,60-70,513174821.2,162387.42,3160
4410,9,Uttar Pradesh,69,Sonbhadra,1,70-80,570463885.2,166236.68,3432
4411,9,Uttar Pradesh,69,Sonbhadra,1,80-90,626180941,163616.4,3827
4412,9,Uttar Pradesh,69,Sonbhadra,1,90-95,321142204.7,76577.47,4194
4413,9,Uttar Pradesh,69,Sonbhadra,1,95-100,469771770.7,93069.29,5048
4414,9,Uttar Pradesh,69,Sonbhadra,2,0-5,31610347.13,14797.2,2136
4415,9,Uttar Pradesh,69,Sonbhadra,2,Oct-20,104189592.1,30937.1,3368
4416,9,Uttar Pradesh,69,Sonbhadra,2,20-30,122844680.4,33322.23,3687
4417,9,Uttar Pradesh,69,Sonbhadra,2,30-40,135488169.1,33649.15,4026
4418,9,Uttar Pradesh,69,Sonbhadra,2,40-50,137936763.7,32136.06,4292
4419,9,Uttar Pradesh,69,Sonbhadra,2,05-Oct,44583625.2,15231.53,2927
4420,9,Uttar Pradesh,69,Sonbhadra,2,50-60,140615322.8,30463.88,4616
4421,9,Uttar Pradesh,69,Sonbhadra,2,60-70,175372872.7,34445.67,5091
4422,9,Uttar Pradesh,69,Sonbhadra,2,70-80,163000847.7,29041.65,5613
4423,9,Uttar Pradesh,69,Sonbhadra,2,80-90,223738119.7,35288.07,6340
4424,9,Uttar Pradesh,69,Sonbhadra,2,90-95,124107731.1,16353.41,7589
4425,9,Uttar Pradesh,69,Sonbhadra,2,95-100,213568684.8,16445.55,12986
4426,9,Uttar Pradesh,70,Etah,1,0-5,195342115.3,88974.02,2195
4427,9,Uttar Pradesh,70,Etah,1,Oct-20,496985253.6,189139.07,2628
4428,9,Uttar Pradesh,70,Etah,1,20-30,523292538.5,182051.31,2874
4429,9,Uttar Pradesh,70,Etah,1,30-40,571439314.4,182432.4,3132
4430,9,Uttar Pradesh,70,Etah,1,40-50,623314006,186877.89,3335
4431,9,Uttar Pradesh,70,Etah,1,05-Oct,226960616.2,92836.19,2445
4432,9,Uttar Pradesh,70,Etah,1,50-60,662098709.3,189077.44,3502
4433,9,Uttar Pradesh,70,Etah,1,60-70,704835164.4,190653.06,3697
4434,9,Uttar Pradesh,70,Etah,1,70-80,716465032.9,177009.71,4048
4435,9,Uttar Pradesh,70,Etah,1,80-90,839178199.7,191828.78,4375
4436,9,Uttar Pradesh,70,Etah,1,90-95,453466527.8,94487.78,4799
4437,9,Uttar Pradesh,70,Etah,1,95-100,535535403.2,96061.22,5575
4438,9,Uttar Pradesh,70,Etah,2,0-5,38244397.82,11132.8,3435
4439,9,Uttar Pradesh,70,Etah,2,Oct-20,75976981.49,18655.7,4073
4440,9,Uttar Pradesh,70,Etah,2,20-30,105112483.6,23144.9,4541
4441,9,Uttar Pradesh,70,Etah,2,30-40,116325255,22915.55,5076
4442,9,Uttar Pradesh,70,Etah,2,40-50,111022135.8,20750.74,5350
4443,9,Uttar Pradesh,70,Etah,2,05-Oct,41918867.24,11132.8,3765
4444,9,Uttar Pradesh,70,Etah,2,50-60,126451603.7,21962.35,5758
4445,9,Uttar Pradesh,70,Etah,2,60-70,140637029.5,22827.54,6161
4446,9,Uttar Pradesh,70,Etah,2,70-80,139427307.4,21163.78,6588
4447,9,Uttar Pradesh,70,Etah,2,80-90,177144324.6,25377.69,6980
4448,9,Uttar Pradesh,70,Etah,2,90-95,89387284.42,11863.04,7535
4449,9,Uttar Pradesh,70,Etah,2,95-100,112285970,11988.1,9366
4450,9,Uttar Pradesh,71,Kanshiram Nagar,1,0-5,88674146.3,43107.54,2057
4451,9,Uttar Pradesh,71,Kanshiram Nagar,1,Oct-20,240255034.3,98897.08,2429
4452,9,Uttar Pradesh,71,Kanshiram Nagar,1,20-30,260864717.9,96559.22,2702
4453,9,Uttar Pradesh,71,Kanshiram Nagar,1,30-40,302479567.8,102290.42,2957
4454,9,Uttar Pradesh,71,Kanshiram Nagar,1,40-50,321289075.3,101162.1,3176
4455,9,Uttar Pradesh,71,Kanshiram Nagar,1,05-Oct,110159679,48264.5,2282
4456,9,Uttar Pradesh,71,Kanshiram Nagar,1,50-60,314854035.8,91779.81,3431
4457,9,Uttar Pradesh,71,Kanshiram Nagar,1,60-70,378489169.4,103856.03,3644
4458,9,Uttar Pradesh,71,Kanshiram Nagar,1,70-80,383061472.7,96426.15,3973
4459,9,Uttar Pradesh,71,Kanshiram Nagar,1,80-90,444995230.3,101626.14,4379
4460,9,Uttar Pradesh,71,Kanshiram Nagar,1,90-95,230201552.5,47391.32,4857
4461,9,Uttar Pradesh,71,Kanshiram Nagar,1,95-100,303502025.8,50925.52,5960
4462,9,Uttar Pradesh,71,Kanshiram Nagar,2,0-5,16039245.78,6670.74,2404
4463,9,Uttar Pradesh,71,Kanshiram Nagar,2,Oct-20,46898416.77,15590.49,3008
4464,9,Uttar Pradesh,71,Kanshiram Nagar,2,20-30,49341963.56,14154,3486
4465,9,Uttar Pradesh,71,Kanshiram Nagar,2,30-40,59640312.4,15819.98,3770
4466,9,Uttar Pradesh,71,Kanshiram Nagar,2,40-50,56528849.2,13867.24,4076
4467,9,Uttar Pradesh,71,Kanshiram Nagar,2,05-Oct,20964496.56,7561.94,2772
4468,9,Uttar Pradesh,71,Kanshiram Nagar,2,50-60,67100520.06,15650.08,4288
4469,9,Uttar Pradesh,71,Kanshiram Nagar,2,60-70,73400685.63,16190.94,4533
4470,9,Uttar Pradesh,71,Kanshiram Nagar,2,70-80,78259750.77,15053.47,5199
4471,9,Uttar Pradesh,71,Kanshiram Nagar,2,80-90,88049996.38,15427.46,5707
4472,9,Uttar Pradesh,71,Kanshiram Nagar,2,90-95,41240988.92,6080.37,6783
4473,9,Uttar Pradesh,71,Kanshiram Nagar,2,95-100,84222228.36,9146.12,9209
4474,10,Bihar,1,Pashchim Champaran,1,0-5,238519517.2,126724.97,1882
4475,10,Bihar,1,Pashchim Champaran,1,Oct-20,662043277.7,267100.61,2479
4476,10,Bihar,1,Pashchim Champaran,1,20-30,777768212.6,276113.93,2817
4477,10,Bihar,1,Pashchim Champaran,1,30-40,830169783.1,266420.03,3116
4478,10,Bihar,1,Pashchim Champaran,1,40-50,921932747.3,276427.32,3335
4479,10,Bihar,1,Pashchim Champaran,1,05-Oct,322821312,144458.98,2235
4480,10,Bihar,1,Pashchim Champaran,1,50-60,965868235.2,270507.91,3571
4481,10,Bihar,1,Pashchim Champaran,1,60-70,1056021276,272695.58,3873
4482,10,Bihar,1,Pashchim Champaran,1,70-80,1156719946,279228.88,4143
4483,10,Bihar,1,Pashchim Champaran,1,80-90,1278890813,272378.33,4695
4484,10,Bihar,1,Pashchim Champaran,1,90-95,768934035.2,136154.05,5648
4485,10,Bihar,1,Pashchim Champaran,1,95-100,1146070295,137244.89,8351
4486,10,Bihar,1,Pashchim Champaran,2,0-5,28157911.49,12955.35,2173
4487,10,Bihar,1,Pashchim Champaran,2,Oct-20,91922846.6,28712.79,3201
4488,10,Bihar,1,Pashchim Champaran,2,20-30,99577751.94,27843.5,3576
4489,10,Bihar,1,Pashchim Champaran,2,30-40,116644044.5,29359.97,3973
4490,10,Bihar,1,Pashchim Champaran,2,40-50,122635849.6,27854.89,4403
4491,10,Bihar,1,Pashchim Champaran,2,05-Oct,39370719.17,14741.6,2671
4492,10,Bihar,1,Pashchim Champaran,2,50-60,138682623.3,28530.92,4861
4493,10,Bihar,1,Pashchim Champaran,2,60-70,157458731,28745.57,5478
4494,10,Bihar,1,Pashchim Champaran,2,70-80,164442650.9,27195.29,6047
4495,10,Bihar,1,Pashchim Champaran,2,80-90,207957166.7,29251.82,7109
4496,10,Bihar,1,Pashchim Champaran,2,90-95,131616889.6,15537.4,8471
4497,10,Bihar,1,Pashchim Champaran,2,95-100,146785093.9,14620.17,10040
4498,10,Bihar,2,Purba Champaran,1,0-5,502151110.7,210811.11,2382
4499,10,Bihar,2,Purba Champaran,1,Oct-20,1263185268,429495.8,2941
4500,10,Bihar,2,Purba Champaran,1,20-30,1359857665,421794.44,3224
4501,10,Bihar,2,Purba Champaran,1,30-40,1505179481,435192.75,3459
4502,10,Bihar,2,Purba Champaran,1,40-50,1561318324,428230.36,3646
4503,10,Bihar,2,Purba Champaran,1,05-Oct,593336493.8,217983.44,2722
4504,10,Bihar,2,Purba Champaran,1,50-60,1643456002,430338.63,3819
4505,10,Bihar,2,Purba Champaran,1,60-70,1736046876,426916.7,4066
4506,10,Bihar,2,Purba Champaran,1,70-80,1912679341,429341.62,4455
4507,10,Bihar,2,Purba Champaran,1,80-90,2222591917,430912.25,5158
4508,10,Bihar,2,Purba Champaran,1,90-95,1350779443,215162.56,6278
4509,10,Bihar,2,Purba Champaran,1,95-100,1811454192,216291.77,8375
4510,10,Bihar,2,Purba Champaran,2,0-5,50252937.78,17955,2799
4511,10,Bihar,2,Purba Champaran,2,Oct-20,144399906.3,38677.61,3733
4512,10,Bihar,2,Purba Champaran,2,20-30,152416761,37826.63,4029
4513,10,Bihar,2,Purba Champaran,2,30-40,152984148.2,35796.32,4274
4514,10,Bihar,2,Purba Champaran,2,40-50,177327105.4,38262.53,4634
4515,10,Bihar,2,Purba Champaran,2,05-Oct,60354782.83,17615.98,3426
4516,10,Bihar,2,Purba Champaran,2,50-60,198437305.8,38125.2,5205
4517,10,Bihar,2,Purba Champaran,2,60-70,197576322.3,34350.35,5752
4518,10,Bihar,2,Purba Champaran,2,70-80,244350578.6,37150.69,6577
4519,10,Bihar,2,Purba Champaran,2,80-90,327316037.4,39643.8,8256
4520,10,Bihar,2,Purba Champaran,2,90-95,178352579.8,18216.12,9791
4521,10,Bihar,2,Purba Champaran,2,95-100,236415731.9,20623.77,11463
4522,10,Bihar,3,Sheohar,1,0-5,31605636.97,11751.76,2689
4523,10,Bihar,3,Sheohar,1,Oct-20,105213165.2,37109.45,2835
4524,10,Bihar,3,Sheohar,1,20-30,74144777,25293.49,2931
4525,10,Bihar,3,Sheohar,1,30-40,94046371.61,29539.9,3184
4526,10,Bihar,3,Sheohar,1,40-50,86568199.16,25518.19,3392
4527,10,Bihar,3,Sheohar,1,50-60,100130277.8,28231.43,3547
4528,10,Bihar,3,Sheohar,1,60-70,93907161.64,25389.79,3699
4529,10,Bihar,3,Sheohar,1,70-80,84024412.96,20790.28,4042
4530,10,Bihar,3,Sheohar,1,80-90,146983966.2,34203.61,4297
4531,10,Bihar,3,Sheohar,1,90-95,66263106.31,13413.33,4940
4532,10,Bihar,3,Sheohar,1,95-100,88498206.67,14753.9,5998
4533,10,Bihar,4,Sitamarhi,1,0-5,495218245.3,228538.35,2167
4534,10,Bihar,4,Sitamarhi,1,Oct-20,1277076611,465361.55,2744
4535,10,Bihar,4,Sitamarhi,1,20-30,1447165167,487552.37,2968
4536,10,Bihar,4,Sitamarhi,1,30-40,1498889007,472527.11,3172
4537,10,Bihar,4,Sitamarhi,1,40-50,1603207768,477874.22,3355
4538,10,Bihar,4,Sitamarhi,1,05-Oct,618788378.3,246974.34,2505
4539,10,Bihar,4,Sitamarhi,1,50-60,1696306509,477954,3549
4540,10,Bihar,4,Sitamarhi,1,60-70,1782859726,474425.72,3758
4541,10,Bihar,4,Sitamarhi,1,70-80,1916381879,474304.94,4040
4542,10,Bihar,4,Sitamarhi,1,80-90,2143729323,477899.38,4486
4543,10,Bihar,4,Sitamarhi,1,90-95,1269441150,239447.54,5302
4544,10,Bihar,4,Sitamarhi,1,95-100,1726118012,240717.52,7171
4545,10,Bihar,4,Sitamarhi,2,0-5,10496837.61,3663.65,2865
4546,10,Bihar,4,Sitamarhi,2,Oct-20,50359845.33,16574.1,3038
4547,10,Bihar,4,Sitamarhi,2,20-30,37810802.29,12031.77,3143
4548,10,Bihar,4,Sitamarhi,2,30-40,76863863.72,22610.69,3399
4549,10,Bihar,4,Sitamarhi,2,40-50,52250526.07,14417.47,3624
4550,10,Bihar,4,Sitamarhi,2,05-Oct,26244422.51,8913.34,2944
4551,10,Bihar,4,Sitamarhi,2,50-60,65714431.73,17256.09,3808
4552,10,Bihar,4,Sitamarhi,2,60-70,67026062.71,16114.24,4159
4553,10,Bihar,4,Sitamarhi,2,70-80,61161888.89,13605.2,4495
4554,10,Bihar,4,Sitamarhi,2,80-90,94054066.94,18270.72,5148
4555,10,Bihar,4,Sitamarhi,2,90-95,35816997.01,6119.34,5853
4556,10,Bihar,4,Sitamarhi,2,95-100,71696796.84,10306.72,6956
4557,10,Bihar,5,Madhubani,1,0-5,527331778.5,255924.03,2061
4558,10,Bihar,5,Madhubani,1,Oct-20,1441394678,529995.04,2720
4559,10,Bihar,5,Madhubani,1,20-30,1580935884,519734.21,3042
4560,10,Bihar,5,Madhubani,1,30-40,1735286155,525269.95,3304
4561,10,Bihar,5,Madhubani,1,40-50,1858038273,523410.68,3550
4562,10,Bihar,5,Madhubani,1,05-Oct,615438944.8,257563.37,2389
4563,10,Bihar,5,Madhubani,1,50-60,2000501149,526767.17,3798
4564,10,Bihar,5,Madhubani,1,60-70,2134037214,517844.39,4121
4565,10,Bihar,5,Madhubani,1,70-80,2288708260,522887.75,4377
4566,10,Bihar,5,Madhubani,1,80-90,2536840328,526842.64,4815
4567,10,Bihar,5,Madhubani,1,90-95,1403281859,264078.66,5314
4568,10,Bihar,5,Madhubani,1,95-100,1693282295,262756.51,6444
4569,10,Bihar,5,Madhubani,2,0-5,18558861.98,5931.54,3129
4570,10,Bihar,5,Madhubani,2,Oct-20,49814968.81,15055.74,3309
4571,10,Bihar,5,Madhubani,2,20-30,65636459.94,18783.21,3494
4572,10,Bihar,5,Madhubani,2,30-40,73905591.51,19617.84,3767
4573,10,Bihar,5,Madhubani,2,40-50,73715503.06,18249.75,4039
4574,10,Bihar,5,Madhubani,2,05-Oct,34839583.11,10874.49,3204
4575,10,Bihar,5,Madhubani,2,50-60,71552054.8,16280.91,4395
4576,10,Bihar,5,Madhubani,2,60-70,82760817.04,17873.07,4630
4577,10,Bihar,5,Madhubani,2,70-80,78881229.65,16271.5,4848
4578,10,Bihar,5,Madhubani,2,80-90,108368307.1,20694.54,5237
4579,10,Bihar,5,Madhubani,2,90-95,50293430.08,8746.8,5750
4580,10,Bihar,5,Madhubani,2,95-100,64001023.95,10039.92,6375
4581,10,Bihar,6,Supaul,1,0-5,221644958.3,117570.08,1885
4582,10,Bihar,6,Supaul,1,Oct-20,646227404,242447.6,2665
4583,10,Bihar,6,Supaul,1,20-30,725161420.7,234021.07,3099
4584,10,Bihar,6,Supaul,1,30-40,864222281.6,250039.49,3456
4585,10,Bihar,6,Supaul,1,40-50,905305757.1,239151.18,3785
4586,10,Bihar,6,Supaul,1,05-Oct,288787101.8,123823.24,2332
4587,10,Bihar,6,Supaul,1,50-60,997583018.7,245078.34,4070
4588,10,Bihar,6,Supaul,1,60-70,1025992345,237817.59,4314
4589,10,Bihar,6,Supaul,1,70-80,1156563786,242362.89,4772
4590,10,Bihar,6,Supaul,1,80-90,1303580432,243898.86,5345
4591,10,Bihar,6,Supaul,1,90-95,680638235.5,116098.85,5863
4592,10,Bihar,6,Supaul,1,95-100,863225838.7,127980.8,6745
4593,10,Bihar,7,Araria,1,0-5,214649198.1,124278.95,1727
4594,10,Bihar,7,Araria,1,Oct-20,619752425.1,256915.19,2412
4595,10,Bihar,7,Araria,1,20-30,656139541.8,249564.68,2629
4596,10,Bihar,7,Araria,1,30-40,732255555.9,256985.39,2849
4597,10,Bihar,7,Araria,1,40-50,798227845.9,255468.92,3125
4598,10,Bihar,7,Araria,1,05-Oct,271176592,127013.65,2135
4599,10,Bihar,7,Araria,1,50-60,871311756.2,257972.55,3378
4600,10,Bihar,7,Araria,1,60-70,906380229.9,254972.13,3555
4601,10,Bihar,7,Araria,1,70-80,943402788,243684.34,3871
4602,10,Bihar,7,Araria,1,80-90,1138283328,259473.38,4387
4603,10,Bihar,7,Araria,1,90-95,678982923.9,132634.01,5119
4604,10,Bihar,7,Araria,1,95-100,860599553.6,128536.4,6695
4605,10,Bihar,7,Araria,2,0-5,14863842.11,4636.88,3206
4606,10,Bihar,7,Araria,2,Oct-20,32925516.02,7937.97,4148
4607,10,Bihar,7,Araria,2,20-30,36915154.46,8114.54,4549
4608,10,Bihar,7,Araria,2,30-40,56639438.89,11677.58,4850
4609,10,Bihar,7,Araria,2,40-50,39518099.3,7594.81,5203
4610,10,Bihar,7,Araria,2,05-Oct,17182419.35,4636.88,3706
4611,10,Bihar,7,Araria,2,50-60,53696559.69,9853.37,5450
4612,10,Bihar,7,Araria,2,60-70,59431140.03,10106.04,5881
4613,10,Bihar,7,Araria,2,70-80,53985966.59,8643.66,6246
4614,10,Bihar,7,Araria,2,80-90,69220036.25,9803.31,7061
4615,10,Bihar,7,Araria,2,90-95,40849452.68,5070.72,8056
4616,10,Bihar,7,Araria,2,95-100,50334879.01,5059.04,9949
4617,10,Bihar,8,Kishanganj,1,0-5,88666576.59,36084.16,2457
4618,10,Bihar,8,Kishanganj,1,Oct-20,244115165.2,80215.72,3043
4619,10,Bihar,8,Kishanganj,1,20-30,253561248,76362.61,3320
4620,10,Bihar,8,Kishanganj,1,30-40,236625241,68736.08,3443
4621,10,Bihar,8,Kishanganj,1,40-50,257763419.7,72830.32,3539
4622,10,Bihar,8,Kishanganj,1,05-Oct,75698197.97,26871.35,2817
4623,10,Bihar,8,Kishanganj,1,50-60,270043374.8,74284.75,3635
4624,10,Bihar,8,Kishanganj,1,60-70,286611018.8,74302.38,3857
4625,10,Bihar,8,Kishanganj,1,70-80,288825505.6,71311.77,4050
4626,10,Bihar,8,Kishanganj,1,80-90,336482540.6,76679.5,4388
4627,10,Bihar,8,Kishanganj,1,90-95,169415610.9,34804.44,4868
4628,10,Bihar,8,Kishanganj,1,95-100,235280256.6,40576.17,5798
4629,10,Bihar,8,Kishanganj,2,0-5,1739188.06,585.2,2972
4630,10,Bihar,8,Kishanganj,2,Oct-20,12211436.54,3803.8,3210
4631,10,Bihar,8,Kishanganj,2,20-30,9662102.066,2926,3302
4632,10,Bihar,8,Kishanganj,2,30-40,12019598.02,3511.2,3423
4633,10,Bihar,8,Kishanganj,2,40-50,7454814.129,2048.2,3640
4634,10,Bihar,8,Kishanganj,2,05-Oct,5269618.351,1755.6,3002
4635,10,Bihar,8,Kishanganj,2,50-60,14938380.36,4096.4,3647
4636,10,Bihar,8,Kishanganj,2,60-70,10962752.01,2926,3747
4637,10,Bihar,8,Kishanganj,2,70-80,13424324.81,3218.6,4171
4638,10,Bihar,8,Kishanganj,2,80-90,11330047.47,2633.4,4302
4639,10,Bihar,8,Kishanganj,2,90-95,7604115.712,1755.6,4331
4640,10,Bihar,8,Kishanganj,2,95-100,12116556.84,2633.4,4601
4641,10,Bihar,9,Purnia,1,0-5,268869176.6,156655.76,1716
4642,10,Bihar,9,Purnia,1,Oct-20,707823405.1,319443.13,2216
4643,10,Bihar,9,Purnia,1,20-30,770069860.5,310370.18,2481
4644,10,Bihar,9,Purnia,1,30-40,896242648.4,330700.77,2710
4645,10,Bihar,9,Purnia,1,40-50,951650193.6,315425.4,3017
4646,10,Bihar,9,Purnia,1,05-Oct,304572912.8,155139.26,1963
4647,10,Bihar,9,Purnia,1,50-60,1051379734,311584.73,3374
4648,10,Bihar,9,Purnia,1,60-70,1158455934,319404.59,3627
4649,10,Bihar,9,Purnia,1,70-80,1245713501,316674.02,3934
4650,10,Bihar,9,Purnia,1,80-90,1431348911,325027.25,4404
4651,10,Bihar,9,Purnia,1,90-95,798199558.3,159916.74,4991
4652,10,Bihar,9,Purnia,1,95-100,1058687936,160436.3,6599
4653,10,Bihar,9,Purnia,2,0-5,65217713.14,27655.03,2358
4654,10,Bihar,9,Purnia,2,Oct-20,216199279.2,59955.08,3606
4655,10,Bihar,9,Purnia,2,20-30,212720037.1,52692.23,4037
4656,10,Bihar,9,Purnia,2,30-40,253359858.9,57220.85,4428
4657,10,Bihar,9,Purnia,2,40-50,257783425.6,54838.61,4701
4658,10,Bihar,9,Purnia,2,05-Oct,74198537.41,23034.99,3221
4659,10,Bihar,9,Purnia,2,50-60,286901988.2,57416.56,4997
4660,10,Bihar,9,Purnia,2,60-70,311962385.6,56186.1,5552
4661,10,Bihar,9,Purnia,2,70-80,335002320.9,54941.96,6097
4662,10,Bihar,9,Purnia,2,80-90,374398474.9,55366.56,6762
4663,10,Bihar,9,Purnia,2,90-95,234801124,29277.09,8020
4664,10,Bihar,9,Purnia,2,95-100,321247974.6,27867.69,11528
4665,10,Bihar,10,Katihar,1,0-5,311312263.3,166564.19,1869
4666,10,Bihar,10,Katihar,1,Oct-20,770806699.1,333594.31,2311
4667,10,Bihar,10,Katihar,1,20-30,872500836.2,334956.16,2605
4668,10,Bihar,10,Katihar,1,30-40,974208872.6,339884.91,2866
4669,10,Bihar,10,Katihar,1,40-50,1047060093,331894.21,3155
4670,10,Bihar,10,Katihar,1,05-Oct,337178425.8,162666.57,2073
4671,10,Bihar,10,Katihar,1,50-60,1152812208,336335.23,3428
4672,10,Bihar,10,Katihar,1,60-70,1220444101,325526.99,3749
4673,10,Bihar,10,Katihar,1,70-80,1405843716,343839.55,4089
4674,10,Bihar,10,Katihar,1,80-90,1553382109,337060.36,4609
4675,10,Bihar,10,Katihar,1,90-95,859442783.4,164123.35,5237
4676,10,Bihar,10,Katihar,1,95-100,1139155108,171878.93,6628
4677,10,Bihar,10,Katihar,2,0-5,34986163.69,15601.14,2243
4678,10,Bihar,10,Katihar,2,Oct-20,101850924.5,33665.16,3025
4679,10,Bihar,10,Katihar,2,20-30,102676595.4,31944.8,3214
4680,10,Bihar,10,Katihar,2,30-40,128473044.8,35687.97,3600
4681,10,Bihar,10,Katihar,2,40-50,124020231.1,30157.36,4112
4682,10,Bihar,10,Katihar,2,05-Oct,50828039.76,18489.24,2749
4683,10,Bihar,10,Katihar,2,50-60,170038570.6,37860.65,4491
4684,10,Bihar,10,Katihar,2,60-70,153893050.8,31726.65,4851
4685,10,Bihar,10,Katihar,2,70-80,196855287.4,36702,5364
4686,10,Bihar,10,Katihar,2,80-90,214818367.8,33715.92,6371
4687,10,Bihar,10,Katihar,2,90-95,135798377.7,19058.44,7125
4688,10,Bihar,10,Katihar,2,95-100,163073940.7,17262.27,9447
4689,10,Bihar,11,Madhepura,1,0-5,202959846,110827.68,1831
4690,10,Bihar,11,Madhepura,1,Oct-20,635671309.1,232785.32,2731
4691,10,Bihar,11,Madhepura,1,20-30,707634813.5,235034.65,3011
4692,10,Bihar,11,Madhepura,1,30-40,774689556.3,229749.15,3372
4693,10,Bihar,11,Madhepura,1,40-50,889730979.5,242777.26,3665
4694,10,Bihar,11,Madhepura,1,05-Oct,294972541.7,123951.52,2380
4695,10,Bihar,11,Madhepura,1,50-60,947735753.3,237357.43,3993
4696,10,Bihar,11,Madhepura,1,60-70,1010964108,232529.89,4348
4697,10,Bihar,11,Madhepura,1,70-80,1166679440,236369.15,4936
4698,10,Bihar,11,Madhepura,1,80-90,1298939672,234374.81,5542
4699,10,Bihar,11,Madhepura,1,90-95,718659127,116048.52,6193
4700,10,Bihar,11,Madhepura,1,95-100,929938677.9,122372.31,7599
4701,10,Bihar,11,Madhepura,2,Oct-20,75607524.08,23932.71,3159
4702,10,Bihar,11,Madhepura,2,20-30,83842498.43,24150.24,3472
4703,10,Bihar,11,Madhepura,2,30-40,89395619.73,23447.64,3813
4704,10,Bihar,11,Madhepura,2,40-50,108007005,24683.54,4376
4705,10,Bihar,11,Madhepura,2,05-Oct,54335524.62,21727.87,2501
4706,10,Bihar,11,Madhepura,2,50-60,103289645.2,22173.96,4658
4707,10,Bihar,11,Madhepura,2,60-70,105931341.5,20386.04,5196
4708,10,Bihar,11,Madhepura,2,70-80,160042032.4,28085.3,5698
4709,10,Bihar,11,Madhepura,2,80-90,145264357.2,23358.47,6219
4710,10,Bihar,11,Madhepura,2,90-95,79689176.9,11459.7,6954
4711,10,Bihar,11,Madhepura,2,95-100,117094230.4,12676.23,9237
4712,10,Bihar,12,Saharsa,1,0-5,277243085.7,119285.87,2324
4713,10,Bihar,12,Saharsa,1,Oct-20,792022418.8,250392.05,3163
4714,10,Bihar,12,Saharsa,1,20-30,897410494.7,258766.21,3468
4715,10,Bihar,12,Saharsa,1,30-40,953363340,258790.93,3684
4716,10,Bihar,12,Saharsa,1,40-50,999970156.3,256732.96,3895
4717,10,Bihar,12,Saharsa,1,05-Oct,380403049.2,135417.98,2809
4718,10,Bihar,12,Saharsa,1,50-60,1047933266,253460.87,4134
